|source|predicted|ground_truth|da|qe|rouge|embed_distance|laj
787|हाथ तंग होना|"""To be in a tight spot"" or ""to be financially strapped"""|to be financially tight|0.6998066902160645|0.6393254995346069|0.4938271604938271|0.7781955599784851|4
788|हाथ ऊपर होना|"""To have one's hands up"""|to be superior in status or strength|0.37330299615859985|0.7495290637016296|0.0|0.6831979155540466|1
789|हाथ नीचे होना|"The idiom ""हाथ नीचे होना"" can be translated as ""to have one's hands tied"" or ""to be powerless."" It conveys the idea of being unable to take action or make decisions, as if one's hands are literally tied down."|to lose or be defeated|0.4845799505710602|0.4907969534397125|0.041493775933609964|0.3459309935569763|5
790|हाथ जोड़ना|To join hands|to plead or show respect|0.5385236740112305|0.8337618112564087|0.0|0.4874345660209656|3
791|हाथ में काम न होना|"""To have no work in hand"""|to be idle|0.5962472558021545|0.7499521970748901|0.0|0.7322742938995361|4
792|हाथ न लगाना|"""To not touch"" or ""to keep away from"""|to avoid touching / involvement|0.6223153471946716|0.5642085075378418|0.09090909090909091|0.8232623338699341|4
793|हाथ छुड़ाना|"The idiom ""हाथ छुड़ाना"" can be translated as ""to break free"" or ""to extricate oneself."" It conveys the idea of freeing oneself from a situation, obligation, or entanglement."|to escape from control|0.5222983360290527|0.5907714366912842|0.07216494845360825|0.40929514169692993|4
794|हाथ रोक देना|To stop someone from doing something|to stop mid-action|0.6455681920051575|0.6278610825538635|0.22222222222222227|0.6795390844345093|4
795|पैर रखना भी पाप|To consider even placing one's foot as a sin.|to be forbidden to enter|0.4531077444553375|0.7114530801773071|0.0|0.5640131831169128|1
796|पैर जमने न देना|"""Don't let your feet get stuck"""|to obstruct someone’s progress|0.5383396148681641|0.7957457304000854|0.0|0.5918272733688354|2
797|पैर पर पाँव रखना|To put one's foot on another's foot|to challenge or overtake|0.4503251016139984|0.6373937726020813|0.0|0.631353497505188|1
798|पैरों में गिरना|"""To fall at someone's feet"""|to beg for mercy|0.49627259373664856|0.7300507426261902|0.0|0.6592174768447876|3
799|पैर भारी होना|"""To have heavy feet"""|to bring bad luck (figuratively)|0.505685567855835|0.7616099119186401|0.0|0.5631130337715149|1
800|पैर धोना|To wash one's feet|to show deep respect|0.4162750542163849|0.832030713558197|0.0|0.49088287353515625|3
801|पैर पकड़ लेना|"To ""पैर पकड़ लेना"" (to grab someone's feet) in Hindi is a colloquial expression that signifies a desperate attempt to seek help or assistance from someone. It implies a situation where one is in dire need and resorts to pleading or begging for support."|to surrender humbly|0.4106248915195465|0.4081270396709442|0.0069686411149825775|0.33581316471099854|5
802|पैर रोक लेना|"""To put a stop to one's feet"" or ""To halt one's progress"""|to hesitate before action|0.465831995010376|0.5586839914321899|0.022727272727272728|0.6286264657974243|5
803|मुँह मोड़ लेना|To turn one's face away|to turn away emotionally|0.699334979057312|0.8170043230056763|0.3404255319148936|0.7969945669174194|3
804|मुँह बंद कर देना|To shut one's mouth|to silence completely|0.543670654296875|0.8326284885406494|0.05263157894736842|0.7105392813682556|4
805|मुँह चलाना|To speak without thinking, to talk recklessly, to blurt out something without considering the consequences.|to speak unnecessarily|0.558717668056488|0.5817756652832031|0.10370370370370371|0.6634457111358643|4
806|मुँह लगाना|"To ""मुँह लगाना"" in Hindi translates to ""to indulge in"" or ""to get involved with"" in English. This idiom is used to describe the act of engaging in something wholeheartedly or immersing oneself in a particular activity or pursuit."|to get too familiar with elders|0.4278532564640045|0.3933739960193634|0.06545454545454545|0.22160741686820984|4
807|मुँह मीठा होना|To have a sweet mouth|to taste success|0.5831922888755798|0.8006822466850281|0.0|0.6964318752288818|2
808|मुँह बिचकाना|To turn up one's nose in disdain or contempt.|to show irritation or disgust|0.6352698802947998|0.7639749050140381|0.10126582278481013|0.687445878982544|5
809|मुँह पीटना|To slap someone's face with one's own hand, expressing disappointment, frustration, or anger.|to cry loudly in distress|0.49986377358436584|0.6001878976821899|0.016|0.590593159198761|2
810|मुँह धुलवाना|To make someone wash their mouth out with soap.|to publicly humiliate|0.45273756980895996|0.5948007106781006|0.0|0.5467492938041687|1
811|माथे पर शिकन डालना|To frown or wrinkle one's forehead, indicating worry or concern.|to frown slightly|0.6207718253135681|0.6330714225769043|0.16666666666666669|0.6914732456207275|5
812|माथे पर लकीरें पड़ना|"In English, the idiom ""माथे पर लकीरें पड़ना"" can be translated as ""to have wrinkles on the forehead""."|to show anxiety or anger|0.4301683306694031|0.5299946665763855|0.0|0.2927601635456085|2
813|दिल में जगह बनाना|To make room in one's heart|to win affection|0.5943358540534973|0.7947738170623779|0.0|0.6844860315322876|4
814|दिल में काँटे चुभना|"""To have thorns in one's heart"""|to feel deeply hurt|0.47749894857406616|0.6913561224937439|0.0|0.6507889032363892|3
815|दिल में खटका होना|"""To have a nagging feeling in the heart"""|to have a lingering doubt|0.6455402970314026|0.7880500555038452|0.29411764705882354|0.7076708078384399|4
816|दिल में गुस्सा रखना|To hold anger in one's heart|to hold a grudge|0.7194618582725525|0.8280519843101501|0.31111111111111117|0.8322374820709229|4
817|दिल की गहराई से|"""From the depths of the heart"""|from the bottom of one’s heart|0.8290238976478577|0.8034453392028809|0.38095238095238093|0.846812903881073|4
818|दिल हिल जाना|The heart is moved or touched.|to be shaken emotionally|0.6692898869514465|0.581562340259552|0.0|0.6127155423164368|5
819|दिल बाग़-बाग़ होना|"""To have a heart that is filled with joy and excitement."""|to feel immense joy|0.6532194018363953|0.48184826970100403|0.024691358024691357|0.6828050017356873|4
820|दिल टूटकर रह जाना|"""To break one's heart and remain broken"""|to be devastated|0.5598003268241882|0.6414846777915955|0.03508771929824561|0.7414116263389587|5
821|दिल को सुकून मिलना|"""To find peace in one's heart"""|to find peace|0.764096736907959|0.8101900815963745|0.5116279069767442|0.8920368552207947|5
822|दिमाग खराब कर देना|"""To mess up one's mind"" or ""to confuse one's thoughts"""|to frustrate someone badly|0.5358279347419739|0.6715015172958374|0.023809523809523808|0.6317921876907349|4
823|दिमाग ठिकाने लग जाना|"""To get your mind back on track"""|to become sensible again|0.6402022242546082|0.7368786334991455|0.0|0.7689964771270752|5
824|दिमाग पर बोझ डालना|To put a burden on the mind|to overthink|0.5810310244560242|0.8376265168190002|0.0|0.735881507396698|3
825|दिमाग गुम होना|"""To lose one's mind"" or ""to be out of one's mind"""|to lose one’s senses|0.7149655222892761|0.7255019545555115|0.39999999999999997|0.7612012028694153|5
826|दिमाग की बत्ती बुझ जाना|"The idiom ""दिमाग की बत्ती बुझ जाना"" translates to ""the light in the mind goes out"" in English."|to go blank suddenly|0.45234498381614685|0.6315111517906189|0.0|0.48763397336006165|4
827|दाँत किटकिटाना|To have an intense craving or desire for something, often accompanied by a feeling of impatience or restlessness.|to shiver in cold or fear|0.5518448948860168|0.5844144821166992|0.026490066225165563|0.4641835689544678|5
828|दाँत नाखून से काम लेना|To resort to desperate measures, to use all available resources, to fight tooth and nail.|to struggle hard|0.5283752679824829|0.5256866216659546|0.0|0.7197732329368591|1
829|दाँतों तले अंगुली दबाना|To bite one's fingers in regret.|to be stunned in awe|0.5044554471969604|0.7209643721580505|0.11111111111111112|0.49839746952056885|4
830|जुबान बंद कर देना|To silence someone or something, to put an end to their speech or expression.|to silence someone completely|0.7308724522590637|0.7015025615692139|0.3185840707964602|0.8139094710350037|5
831|जुबान काट लेना|To bite one's tongue|to regret words spoken|0.4399431645870209|0.8140726089477539|0.0|0.5808027982711792|2
832|जुबान कसना|"""To tighten one's tongue"""|to rebuke harshly|0.44173547625541687|0.7906340956687927|0.0|0.5629973411560059|2
833|जुबान के पक्के|"""जुबान के पक्के"" is an idiom in Hindi that translates to ""having a strong commitment to one's word"" or ""being reliable in keeping promises."" It implies that someone is trustworthy and dependable when it comes to their spoken commitments or promises."|to be true to one’s word|0.6384541392326355|0.5902050733566284|0.10380622837370242|0.46524307131767273|4
834|जुबान पर ताला|Lock on the tongue|to keep secrets locked|0.5239590406417847|0.8243082165718079|0.0|0.6793424487113953|2
835|जुबान फिसल जाना|"""To slip of the tongue"""|to say something accidentally|0.4827517867088318|0.6714577674865723|0.0392156862745098|0.7347575426101685|4
836|जुबान सरक जाना|The tongue slips.|to misspeak|0.5180890560150146|0.745124101638794|0.0|0.5954588651657104|1
837|जुबान की मिठास रखना|"""To maintain the sweetness of one's speech"""|to speak kindly|0.6199862957000732|0.7956616282463074|0.03389830508474576|0.6803999543190002|4
838|खून का रिश्ता निभाना|To fulfill one's familial obligations or duties, especially those related to blood relations.|to uphold family ties|0.6219947934150696|0.6508139967918396|0.06611570247933884|0.7395326495170593|4
839|पसीना रोकना|"""To stop sweating"""|to relieve effort|0.5687422156333923|0.7967840433120728|0.0|0.7140920162200928|1
840|पसीने-पसीने होना|To be drenched in sweat.|to be drenched with effort|0.791420578956604|0.7573308944702148|0.5599999999999999|0.8367832899093628|4
841|सीने में दर्द होना|"""To have pain in the chest"""|to feel emotional pain|0.6596553921699524|0.8082062005996704|0.08163265306122448|0.7259278297424316|3
842|सीने में जलन होना|"""To have a burning sensation in the chest"""|to feel envy|0.5270721316337585|0.8122940063476562|0.0|0.5952740907669067|3
843|सीने में लावा उठना|"""A volcano erupting in the chest"""|to boil in anger|0.51624596118927|0.704423725605011|0.0816326530612245|0.568286657333374|1
844|सीने पर बोझ होना|To have a heavy burden on one's chest|to feel guilt or burden|0.678292453289032|0.8070661425590515|0.12500000000000003|0.7717018127441406|3
845|सीने में आग लगना|"""To have a fire burning in one's chest"""|to feel jealous or provoked|0.4582359790802002|0.804297685623169|0.0|0.5948711633682251|1
846|रंग दिखाना|To show one's true colors; to reveal one's true nature or intentions.|to reveal true colors|0.6629830598831177|0.4848983883857727|0.37113402061855666|0.7516807317733765|5
847|रंगीन होना|"""To be colorful"""|to enjoy life freely|0.5852674841880798|0.8003665208816528|0.0|0.6369507908821106|1
848|रंग फीका पड़ना|"The idiom ""रंग फीका पड़ना"" can be translated as ""to lose its color"" or ""to fade in color."""|to lose enthusiasm|0.4867858588695526|0.6435182094573975|0.12499999999999999|0.42842620611190796|3
849|रंग उड़ना|"The idiom ""रंग उड़ना"" in Hindi translates to ""the color fades"" in English."|to fade away|0.41532573103904724|0.49300289154052734|0.052631578947368425|0.5364104509353638|4
850|रंग जमना|"The idiom ""रंग जमना"" in Hindi translates to ""to take root"" or ""to become established"" in English. It conveys the idea of something becoming deeply rooted or firmly established, just like a color that has been mixed and settled into a fabric or paint."|to gain traction|0.5022746324539185|0.4686029851436615|0.007042253521126761|0.2861151099205017|4
851|रंग लगना|To be affected by something; to catch a disease or an illness.|to start celebrating|0.4273543953895569|0.5733156204223633|0.0|0.39375826716423035|1
852|रंग में रँग जाना|To blend in with the surroundings or to become part of a particular group or environment.|to blend or adapt fully|0.580651581287384|0.6423791646957397|0.14634146341463414|0.669464647769928|5
853|अति सर्वत्र वर्जयेत|"""Excess of everything should be avoided."""|too much of anything is bad|0.6902737617492676|0.7659233808517456|0.17142857142857143|0.7051907777786255|1
854|अपना उल्लू सीधा करना|To straighten one's own owl.|to act selfishly for personal gain|0.40712833404541016|0.7414499521255493|0.0|0.5092244148254395|1
855|अक्ल ठिकाने लगाना|To put one's mind in order|to make someone sensible|0.6359021067619324|0.7457027435302734|0.0784313725490196|0.7132209539413452|4
856|अंगूर खट्टे हैं|The grapes are sour.|to pretend disinterest after failure|0.4886281192302704|0.8398022055625916|0.0|0.42364901304244995|3
857|अपनी डींगे हाँकना|"""To blow one's own trumpet"""|to brag about oneself|0.5210038423538208|0.7511027455329895|0.08333333333333333|0.7082929015159607|4
858|अपनी नाक ऊँची रखना|To keep one's nose high|to maintain self-respect|0.5382325053215027|0.8252533078193665|0.0|0.7193220853805542|3
859|अपना राग अलापना|"""To sing one's own tune"""|to talk only about oneself|0.6365043520927429|0.8025479316711426|0.0392156862745098|0.722953200340271|3
860|अंधे का हाथ बटेर लगना|"""A blind man's hand touches a quail."""|to gain something valuable by accident|0.3952304422855377|0.6354836821556091|0.0|0.5121015310287476|3
861|अंधेरे में रखना|To keep in the dark|to hide the truth deliberately|0.6170625686645508|0.7841006517410278|0.12244897959183673|0.7650108933448792|3
862|अपनी गलती मानना|"""To acknowledge one's mistake"""|to accept one’s fault|0.8986543416976929|0.8474304676055908|0.3137254901960784|0.8145597577095032|4
863|अपनी डफली अपना राग|"""Each to their own tune"" or ""To each their own style"""|to do things one’s own way|0.540494441986084|0.6042923927307129|0.09411764705882353|0.6814641952514648|4
864|अक्ल का पैमाना टूट जाना|"""The measuring stick of wisdom has broken."""|to act beyond reason|0.48578810691833496|0.7701376676559448|0.0|0.5486418008804321|1
865|अक्ल घास चरने जाना|"In English, the idiom ""अक्ल घास चरने जाना"" translates to ""to go grazing for intellect."""|to act utterly foolish|0.38338518142700195|0.4843376576900482|0.0|0.3831373453140259|1
866|अंधे के हाथ तिलक लगना|"""The blind man's forehead is marked with vermilion."""|rare stroke of luck|0.421770840883255|0.6593842506408691|0.0|0.4735009968280792|1
867|अंधा बांटे रेवड़ी|The blind man distributes sweets.|to favor one’s own people|0.48517727851867676|0.6214506030082703|0.0|0.28051209449768066|2
868|अंधे की लकड़ी|"""The blind man's stick"""|someone completely dependent on another|0.3821672201156616|0.6221814155578613|0.0|0.5756980180740356|4
869|अंधे की लाठी छीनना|To snatch the stick from a blind person.|to exploit the helpless|0.47367244958877563|0.8018954992294312|0.09230769230769229|0.62775057554245|2
870|अंधे की भी आँख खुल गई|Even the blind man's eyes have opened|even the ignorant realized the truth|0.6779086589813232|0.8474954962730408|0.18181818181818182|0.6151886582374573|3
871|अंधे की रोटी गीली|The blind man's bread is wet.|when bad luck persists|0.4729430377483368|0.8298317193984985|0.0|0.46814024448394775|2
872|अंधे का नाम सुना, आँखों से नहीं देखा|"""I've heard of the blind man's name, but I haven't seen him with my own eyes."""|to hear about something but not experience it|0.5868340134620667|0.8139716386795044|0.07194244604316548|0.48772308230400085|3
873|अंधा क्या चाहे, दो आँखें|"""What does a blind person desire? Two eyes."""|people desire what they lack most|0.5363762974739075|0.8465714454650879|0.225|0.5381273031234741|2
874|अंधेरे में रखा जाना|"""To be kept in the dark"""|to be kept uninformed|0.7195196747779846|0.7930370569229126|0.4444444444444445|0.8128060698509216|4
875|अंधे को सूरज दिखाना|To show the sun to a blind person|to tell something obvious|0.5815054774284363|0.8475286960601807|0.0|0.6306432485580444|1
876|अंधे को रास्ता दिखाना|"""To show the way to a blind person"""|to guide the clueless|0.7058333158493042|0.8390860557556152|0.10344827586206896|0.7215322256088257|3
877|अंधेरे में बैठना|"""To sit in the dark"""|to stay in ignorance|0.6907765865325928|0.8027169108390808|0.15384615384615385|0.7258056402206421|3
878|अंधा धुन में लगे रहना|"""To be blindly focused on something"""|to do something mindlessly|0.6944140791893005|0.7037028074264526|0.25806451612903225|0.7751559019088745|4
879|अंधेरे में सुई खोजना|"""To search for a needle in the dark"""|to attempt the impossible|0.49935922026634216|0.8175020217895508|0.09523809523809525|0.6809126734733582|3
880|अंधे के हाथ में दीपक|"The literal translation of the idiom ""अंधे के हाथ में दीपक"" is ""a lamp in the hands of a blind man."" However, the semantic meaning of this idiom goes beyond the literal translation. It conveys the idea of a person who is in a position of responsibility or authority, but lacks the necessary skills, knowledge, or judgment to handle the situation effectively."|a resource wasted on the incapable|0.4907893240451813|0.49904748797416687|0.028985507246376812|0.2648581564426422|4
881|अंधा ऊँट सवारी करना|"""To ride a blind camel"""|to take foolish risks blindly|0.37831544876098633|0.8037756085395813|0.11538461538461538|0.6230881810188293|5
882|अंधेरे में रोशनी फैलाना|To spread light in the darkness.|to spread awareness among the ignorant|0.7308524250984192|0.843031108379364|0.33333333333333337|0.7087374329566956|3
883|अंधा राजा प्रजा अंधी|The blind king, the blind subjects.|leader and followers both foolish|0.559073805809021|0.7204557061195374|0.0|0.6029813885688782|2
884|अंधे के भाग्य में चमक|"""Blind man's luck"""|to get lucky unexpectedly|0.49843570590019226|0.6798537969589233|0.09756097560975609|0.7718263268470764|2
885|अंधे को रास्ता न सूझना|The blind man couldn't see the path.|to be completely lost|0.4974604547023773|0.8394485116004944|0.0|0.4751475155353546|3
886|अंधा प्रेम करना|"""To love blindly"""|to love without reason|0.7130373120307922|0.8065758943557739|0.3333333333333333|0.8237383961677551|5
887|अंधे को हाथ का सहारा|"""A blind man's support is his hand."""|a small help to someone in need|0.4947580397129059|0.7622625827789307|0.0|0.553725004196167|3
888|अंधे की लाठी|The blind man's stick|only source of dependence|0.45491811633110046|0.8315595984458923|0.0|0.484474778175354|2
889|अंधे को सपने में रोशनी दिखना|"In English, this idiom can be translated as: ""A blind man seeing light in his dreams."""|to imagine impossible hope|0.4975487291812897|0.7376912832260132|0.0|0.3753601312637329|1
890|अंधेरे में रहना|To live in the dark|to be ignorant|0.6520382165908813|0.8250930309295654|0.0|0.6028980016708374|3
891|अंधेरे में रास्ता ढूँढना|"""To search for a path in the dark"""|to act without clear plan|0.560998260974884|0.8368575572967529|0.0|0.5959786772727966|2
892|अंधेरे में छिपाना|To hide in the dark|to conceal wrong deeds|0.6310397982597351|0.8443694710731506|0.0|0.6805334091186523|3
893|अंधा रेवड़ी बाँटे|The blind man distributes sweets.|favoring without fairness|0.4888475835323334|0.6515361070632935|0.0|0.33253762125968933|2
894|अंधे की किस्मत|"The idiom ""अंधे की किस्मत"" translates to ""the blind man's fate"" in English. It conveys the idea that someone's luck or fortune is beyond their control, similar to the fate of a blind person who cannot see the path ahead."|blind luck / chance success|0.5066598653793335|0.518726110458374|0.05447470817120623|0.43426910042762756|4
895|अंधे को रंग दिखाना|"""To show colors to the blind"""|to try to explain the unexplainable|0.5313817858695984|0.8353511691093445|0.1818181818181818|0.598697304725647|4
896|अंधे का नाम सुना, चेहरा नहीं देखा|"""Blind man heard the name, but didn't see the face."""|heard about but never met|0.6466608643531799|0.7668657898902893|0.14634146341463414|0.5692547559738159|2
897|अंधा क्या देखे, दो आँखें|"In English, the idiom ""अंधा क्या देखे, दो आँखें"" translates to ""What can a blind person see with two eyes?"""|one always desires what they lack|0.3490391671657562|0.5700320601463318|0.08196721311475409|0.33673328161239624|1
898|अंधा गुस्सा करना|To act out of blind rage or anger, without considering the consequences of one's actions.|to get blindly angry|0.7412005066871643|0.7560309171676636|0.06779661016949154|0.7243965268135071|5
899|अंधेरे में डूब जाना|To be lost in the dark|to fall into ignorance or despair|0.6281026005744934|0.8172492384910583|0.0|0.6735579967498779|4
900|अंधे के भाग्य में छेद|"""A blind man's luck has a hole in it."""|to have perpetual bad luck|0.5123472809791565|0.7897952198982239|0.057971014492753624|0.6095841526985168|5
901|अंधे का भाग्य जागना|"""Awakening of the blind's luck"""|to get lucky suddenly|0.519314169883728|0.7331997752189636|0.07692307692307693|0.7646869421005249|2
902|अंधेरे में भटकना|"""To wander aimlessly in the dark"""|to wander without direction|0.7817121744155884|0.8146572113037109|0.26666666666666666|0.8137269020080566|4
903|अंधा प्रेम अंधा परिणाम|Blind love leads to blind consequences.|blind love leads to trouble|0.9041263461112976|0.8319474458694458|0.5970149253731343|0.8121432662010193|5
904|अंधेरे में रहकर उजाला ढूँढना|Seeking light in the darkness.|to struggle for wisdom amidst ignorance|0.6618267893791199|0.8175859451293945|0.0|0.6785869002342224|1
905|अंधे के हाथ दीपक लगना|"""For a blind person, to have a lamp placed in their hands"""|to get help at the right time|0.5042710304260254|0.7194536924362183|0.021052631578947368|0.4946969747543335|3
906|अंधा भी रास्ता पहचान गया|Even a blind person recognized the path.|even the unaware understood|0.7301841378211975|0.8672834038734436|0.14705882352941174|0.6162693500518799|4
907|अंधेरे से डरना|"""To fear the dark"""|to fear ignorance or truth|0.6587303280830383|0.8271779417991638|0.2790697674418605|0.7541738152503967|3
908|अंधे को सीधा रास्ता दिखाना|"""To show the straight path to a blind person"""|to guide righteously|0.6633435487747192|0.8371102809906006|0.0|0.6960575580596924|3
909|अंधेरे में दीप जलाना|Lighting a lamp in the dark|to bring hope in darkness|0.6484208106994629|0.844528317451477|0.1886792452830189|0.705488383769989|3
910|अंधेरे में ताकना|"""To stare into the darkness"""|to look aimlessly|0.6212900280952454|0.8230825662612915|0.0|0.6714202165603638|3
911|अंधे को नजर आना|"""To appear to the blind"""|to gain realization unexpectedly|0.5520715117454529|0.780942976474762|0.0|0.6661355495452881|3
912|अंधे का रास्ता रोकना|Blocking the path of a blind person|to block someone’s progress unjustly|0.5986708998680115|0.8376480937004089|0.02702702702702703|0.6933548450469971|2
913|अंधेरे में खोज करना|"""To search in the dark"""|to explore with uncertainty|0.6244028210639954|0.8116567134857178|0.0|0.67738276720047|3
914|अंधे की चड्डी चुराना|"""To steal the blind man's underwear"""|to mock the helpless|0.49524322152137756|0.7326078414916992|0.10526315789473684|0.6202430129051208|2
915|अंधे को दर्पण देना|Giving a mirror to a blind person|to give something useless to someone incapable|0.4916284680366516|0.8444935083389282|0.07228915662650602|0.6327587366104126|3
916|अंधेरे का फायदा उठाना|"""To take advantage of the darkness"""|to exploit ignorance|0.7269978523254395|0.8322626948356628|0.0|0.7300422191619873|2
917|अंधेरे में झांकना|"""To peek into the darkness"""|to peep into the unknown|0.7835429906845093|0.8194670677185059|0.47058823529411764|0.8530861139297485|5
918|अंधेरे से बाहर आना|To emerge from darkness|to come out of ignorance|0.7955664992332458|0.8420215845108032|0.0|0.7150344848632812|5
919|अंधा राजा राज्य चलाना|"""A blind king ruling the kingdom"""|incompetent leadership|0.4912708103656769|0.8015649318695068|0.0|0.5971851348876953|2
920|अंधे की झोपड़ी में रोशनी|"""Light in a blind man's hut"""|to find hope where none was expected|0.4749608337879181|0.8272824287414551|0.029411764705882353|0.6165339946746826|3
921|अंधा काँटा निकालना|"""Pulling out a thorn with closed eyes"""|to help at personal risk|0.38233426213264465|0.6682830452919006|0.0|0.4913530945777893|2
922|अंधा कानून चलाना|To enforce the law blindly, without considering the circumstances or the consequences.|to enforce law without logic|0.8283845782279968|0.7913975715637207|0.3333333333333333|0.754489541053772|4
923|अंधे को अंधेरे में छोड़ना|To leave the blind in the dark|to abandon someone helpless|0.5552916526794434|0.840797483921051|0.0|0.6396760940551758|4
924|अंधेरे में रहना नहीं चाहिए|"""One should not live in the dark."""|one should not stay ignorant|0.7625507712364197|0.8372436761856079|0.43750000000000006|0.6507452726364136|4
925|अंधे को दिशा देनी चाहिए|"""One should guide the blind."""|to help the clueless find their way|0.6175544857978821|0.8172627091407776|0.12121212121212122|0.5606246590614319|2
926|अंधेरे से डरना नहीं चाहिए|"""One should not fear the darkness."""|one should not fear truth|0.8631147742271423|0.8620215654373169|0.6885245901639344|0.6538057923316956|4
927|अंधेरे में दीप जलाना अच्छा है|"""It is good to light a lamp in the darkness."""|to bring light even when alone|0.7008432745933533|0.8516657948493958|0.12345679012345678|0.7341920137405396|4
928|धरती पर पैर रखना|"""To set foot on the earth"""|to stay humble despite success|0.4579220116138458|0.8276675343513489|0.03508771929824562|0.6386751532554626|3
929|आसमान से गिरना|To fall from the sky|to lose everything suddenly|0.5412538647651672|0.8447135090827942|0.0|0.6183946132659912|3
930|हवा में उड़ना|"""To fly in the air"""|to daydream or be overconfident|0.4490896761417389|0.825139582157135|0.0|0.5952234268188477|3
931|पानी में रहकर मगर से बैर|"""Living in water, yet having enmity with the crocodile"""|to pick fights with powerful people|0.44334807991981506|0.6687606573104858|0.0851063829787234|0.6049403548240662|3
932|खुशियों के झूले झूलना|"""To swing on the swings of happiness"""|to live in joy|0.5550858378410339|0.7099626660346985|0.0|0.7493255138397217|3
933|रंगीन मिज़ाज होना|To have a colorful disposition or temperament.|to be flirtatious or fun-loving|0.662821352481842|0.7839621305465698|0.05|0.677219033241272|3
934|दिल से खेलना|Playing with one's heart|to toy with someone’s feelings|0.6157279014587402|0.8475251197814941|0.29090909090909095|0.6512148380279541|3
935|दिल का मामला|"""A matter of the heart"""|a romantic issue|0.7016914486885071|0.8453799486160278|0.0|0.6911519169807434|4
936|दिल बड़ा रखना|"""To have a big heart"""|to be generous or forgiving|0.5065268278121948|0.769471287727356|0.0|0.6542977094650269|5
937|दिल छोटा मत करो|"""Don't be small-hearted."""|don’t lose hope|0.7120673656463623|0.8397403955459595|0.20512820512820512|0.6350380182266235|4
938|दिल लगाना और तोड़ना|To put your heart into something and then break it.|to fall in and out of love|0.5377361178398132|0.7082196474075317|0.07142857142857142|0.6207818984985352|5
939|दिल का बोझ हल्का करना|To lighten the burden of the heart.|to share feelings and feel relieved|0.6254616975784302|0.834125280380249|0.0|0.7396814227104187|2
940|दिल से दिल का रिश्ता|"The idiom ""दिल से दिल का रिश्ता"" translates to ""a heart-to-heart connection"" in English. It conveys the idea of a deep and intimate bond or relationship between two people, where there is a strong emotional connection and understanding."|a close emotional connection|0.6072969436645508|0.4976528584957123|0.14285714285714285|0.4361187517642975|5
941|दिल में आग लगाना|To set fire to one's heart.|to provoke jealousy or passion|0.44218647480010986|0.8100301623344421|0.0|0.6487548351287842|5
942|दिल देना और लेना|To give and take hearts|to love and reciprocate|0.5566629767417908|0.7437410354614258|0.22222222222222224|0.6889029145240784|4
943|दिल पर राज करना|To rule over one's heart|to rule someone’s heart|0.8566167950630188|0.8286207318305969|0.6250000000000001|0.910158097743988|5
944|दिल पर बोझ होना|"The idiom ""दिल पर बोझ होना"" translates to ""to have a burden on the heart"" in English."|to feel guilt or heaviness|0.45751938223838806|0.5995333790779114|0.0202020202020202|0.49100783467292786|4
945|दिमाग में खिचड़ी पकना|"""To have a confused or muddled mind"""|to overthink randomly|0.5426728129386902|0.48943307995796204|0.0|0.6497504115104675|1
946|दिमाग का दही बनाना|To make someone's brain into yogurt|to confuse someone completely|0.4364413321018219|0.7611298561096191|0.24615384615384617|0.5962596535682678|2
947|दिमाग खपाना|"""To rack one's brain"""|to think very hard|0.4147148132324219|0.5432007908821106|0.0|0.7509946823120117|5
948|दिमाग लगाना ज़रूरी है|It is necessary to apply one's mind.|to use common sense|0.6076218485832214|0.7172403931617737|0.0|0.613481342792511|5
949|मुँह में ज़ुबान नहीं|"""There is no tongue in the mouth"""|to be timid or silent|0.39678969979286194|0.8044586181640625|0.0|0.6347745656967163|1
950|मुँह पर बोलना|Speaking bluntly or directly, without any sugarcoating or beating around the bush.|to speak directly|0.442075252532959|0.40987375378608704|0.13592233009708737|0.7332140803337097|5
951|मुँह मीठा कराना|To sweeten the mouth|to celebrate success with sweets|0.6239718198776245|0.8074964284896851|0.11764705882352941|0.713020384311676|5
952|नाक कटना|To have one's nose cut off.|to lose honor|0.5482290387153625|0.8154096603393555|0.05|0.6096730828285217|1
953|नाक ऊँची करना|To raise one's nose, implying pride or arrogance.|to make someone proud|0.4938509464263916|0.7247123718261719|0.027777777777777776|0.6163824200630188|4
954|नाक बचाना|To save face, to avoid embarrassment, to prevent humiliation, to maintain dignity, to protect one's reputation, to come out unscathed, to escape unscathed, to emerge victorious, to come out on top, to succeed in avoiding disgrace, to prevent a loss of face.|to save face|0.551246166229248|0.30229127407073975|0.06779661016949151|0.6420584321022034|4
955|नाक दबाना|"To ""नाक दबाना"" in Hindi can be translated as ""to put pressure on"" or ""to exert influence"" in English. This idiom is often used to describe a situation where someone is trying to assert their authority or influence over another person or situation."|to force acceptance|0.49878230690956116|0.42429208755493164|0.0|0.2737990617752075|4
956|नाक चढ़ाना|"""To make someone feel inferior or humiliated"""|to act proudly|0.5105313062667847|0.5917850732803345|0.0|0.5882195234298706|5
957|कान खड़े करना|To perk up one's ears, to pay close attention, to listen intently.|to become alert|0.6148359179496765|0.7428445219993591|0.0|0.5810942649841309|4
958|कान में बात डालना|To whisper something in someone's ear, to secretly reveal information to someone.|to inform secretly|0.5696800947189331|0.6074137687683105|0.1923076923076923|0.7679849863052368|5
959|कान में जूँ न रेंगना|To have no fleas in one's ear|to remain unaffected|0.4051126539707184|0.7450287342071533|0.0|0.5862878561019897|1
