src,true_meaning,literal_translation,mt_1,mt_2,mt_3,QE_mt_1,QE_mt_2,QE_mt_3,QE_true,QE_literal,DA_mt_1,DA_mt_2,DA_mt_3,DA_true,DA_literal,mt_best,QE_mt_best,mt_best_from,mt_best_DA_from,DA_mt_best,literal_gt_ref
अंधा प्रेम अंधा परिणाम,blind love leads to trouble,"blind love, blind result","Blind love leads to blind results.

(Note: The phrase ""अंधा प्रेम"" literally translates to ""blind love"" and ""अंधा परिणाम"" means ""blind results"". The idiom is suggesting that if you don't see the flaws or imperfections in someone or something, you may end up with undesirable consequences.)",Blind love leads to blind results.,Blind love yields blind results.,-0.09097331762313843,0.47420617938041687,0.45751240849494934,0.44677993655204773,0.23174479603767395,0.539914608001709,0.9026463627815247,0.858381450176239,0.988085150718689,0.80550217628479,Blind love leads to blind results.,0.47420617938041687,mt_2,mt_2,0.9026463627815247,False
अंधेरे में रहकर उजाला ढूँढना,to struggle for wisdom amidst ignorance,to seek light while staying in darkness,Living in the darkness to find the light.,Living in the darkness to find light.,"Living in darkness to find light.

(Note: The idiomatic expression ""अंधेरे में रहकर उजाला ढूँढना"" is used to convey the idea of finding hope or a solution in difficult or dark situations. It's not meant to be taken literally, but rather as a metaphor for perseverance and determination.)",0.17288649082183838,0.1686648279428482,0.15216785669326782,-0.1698160022497177,0.2598571479320526,0.6468653082847595,0.6683571934700012,0.5732564926147461,0.968227207660675,0.6822957396507263,Living in the darkness to find the light.,0.17288649082183838,mt_1,mt_2,0.6683571934700012,True
अंधे के हाथ दीपक लगना,to get help at the right time,a lamp attaching to a blind man’s hand,Blind men feel by the light of a candle.,"In the dark, there is a candle.","In the darkness of his hand, a light of candle burns.",-0.14827953279018402,-0.3019387423992157,-0.3262777328491211,-0.5129051804542542,-0.04493341222405434,0.4218572676181793,0.42340710759162903,0.40330198407173157,0.9667537808418274,0.4189830720424652,Blind men feel by the light of a candle.,-0.14827953279018402,mt_1,mt_2,0.42340710759162903,True
अंधा भी रास्ता पहचान गया,even the unaware understood,even the blind recognized the way,"Even in darkness, a way is found.","Even in darkness, a way has been found.",Even a blind man can find his way.,0.36300036311149597,0.3531211316585541,0.5562189221382141,-0.030613090842962265,0.47956475615501404,0.4867492616176605,0.4877225458621979,0.6028755307197571,0.9711496233940125,0.7334195375442505,Even a blind man can find his way.,0.5562189221382141,mt_3,mt_3,0.6028755307197571,True
अंधेरे से डरना,to fear ignorance or truth,to fear darkness,Fear of darkness.,Fear of darkness,Fear of the dark.,0.3158578872680664,0.3883470892906189,0.1897236406803131,-0.031011369079351425,0.006862614303827286,0.7234423160552979,0.710489809513092,0.7124308347702026,0.9776458144187927,0.772098958492279,Fear of darkness,0.3883470892906189,mt_2,mt_1,0.7234423160552979,True
अंधे को सीधा रास्ता दिखाना,to guide righteously,to show the straight path to a blind person,Guiding the blind,Guiding the blind,Guiding the blind,0.3177705407142639,0.3177705407142639,0.3177705407142639,-0.6204127669334412,0.37625327706336975,0.6441650390625,0.6441650390625,0.6441650390625,0.9766162037849426,0.6547232270240784,Guiding the blind,0.3177705407142639,mt_1,mt_1,0.6441650390625,True
अंधेरे में दीप जलाना,to bring hope in darkness,to light a lamp in the dark,Lighting candles in the darkness.,Lighting candles in the darkness.,Lighting candles in the darkness.,0.4136711061000824,0.4136711061000824,0.4136711061000824,-0.21680501103401184,0.02606944739818573,0.6650515198707581,0.6650515198707581,0.6650515198707581,0.9745736122131348,0.6701151728630066,Lighting candles in the darkness.,0.4136711061000824,mt_1,mt_1,0.6650515198707581,True
अंधेरे में ताकना,to look aimlessly,to gaze into the dark,In the darkness,Stalking in the darkness,To be walking in the dark,-0.22696536779403687,-0.08762811124324799,-0.3258815407752991,-0.27457448840141296,-0.17973822355270386,0.5065072178840637,0.49300748109817505,0.5212284922599792,0.9763971567153931,0.6820839047431946,Stalking in the darkness,-0.08762811124324799,mt_2,mt_3,0.5212284922599792,True
अंधे को नजर आना,to gain realization unexpectedly,to become visible to a blind person,To be ignored,Blindly ignoring,To be ignored,-0.48124587535858154,-0.18003126978874207,-0.48128366470336914,-0.44954872131347656,-0.1184612512588501,0.5120794177055359,0.5811260342597961,0.5121225118637085,0.9704943299293518,0.5702298879623413,Blindly ignoring,-0.18003126978874207,mt_2,mt_2,0.5811260342597961,True
अंधे का रास्ता रोकना,to block someone’s progress unjustly,to block the blind man’s path,The road to darkness,The road to darkness,Don't stop him,0.020575206726789474,0.020575206726789474,-0.37894877791404724,-0.14084486663341522,0.16358360648155212,0.4994834363460541,0.4994834363460541,0.5250948667526245,0.9712700843811035,0.6434707045555115,The road to darkness,0.020575206726789474,mt_1,mt_3,0.5250948667526245,True
अंधेरे में खोज करना,to explore with uncertainty,to search in the dark,Searching in the dark,Searching in the dark,Searching in the dark,0.43384242057800293,0.43384242057800293,0.43384242057800293,-0.03527507185935974,0.020182564854621887,0.6226630806922913,0.6226630806922913,0.6226630806922913,0.974383533000946,0.6526044607162476,Searching in the dark,0.43384242057800293,mt_1,mt_1,0.6226630806922913,True
अंधे की चड्डी चुराना,to mock the helpless,to steal a blind man’s underpants,"The phrase ""अंधे की चड्डी चुराना"" translates to ""to steal from a blind person"" in natural English.

However, the idiomatic translation would be ""to take advantage of someone who is helpless or vulnerable"".

In this context, ""अंधे की चड्डी"" literally means ""the blind person's pants"" or ""the blind person's clothes"", but the phrase is used metaphorically to convey the idea of taking","The phrase ""अंधे की चड्डी चुराना"" translates to ""to snatch the blind man's spectacles"" in natural English.

Contextually, the phrase is often used in a humorous or playful way to refer to the act of taking advantage of someone who is vulnerable or helpless, much like how one might steal a blind person's spectacles.",He stole the glasses of a blind man.,-0.2858108580112457,0.019151676446199417,-0.00023029372096061707,-0.6452816724777222,-0.15477924048900604,0.43545612692832947,0.5094859004020691,0.5026304125785828,0.9621592164039612,0.4915994703769684,"The phrase ""अंधे की चड्डी चुराना"" translates to ""to snatch the blind man's spectacles"" in natural English.

Contextually, the phrase is often used in a humorous or playful way to refer to the act of taking advantage of someone who is vulnerable or helpless, much like how one might steal a blind person's spectacles.",0.019151676446199417,mt_2,mt_2,0.5094859004020691,True
अंधे को दर्पण देना,to give something useless to someone incapable,to give a mirror to a blind person,To blindfold someone.,To blindfold someone.,Giving the blind sight,-0.1915634274482727,-0.19156226515769958,0.10488271713256836,-0.26677438616752625,0.060810673981904984,0.5190959572792053,0.5190959572792053,0.40464189648628235,0.9657079577445984,0.5393610596656799,Giving the blind sight,0.10488271713256836,mt_3,mt_1,0.5190959572792053,True
अंधेरे का फायदा उठाना,to exploit ignorance,to take advantage of darkness,Making the most of darkness,Seizing the benefits of darkness,Making the most of darkness,0.19854503870010376,0.44667109847068787,0.19854503870010376,0.26648563146591187,0.17341387271881104,0.6213367581367493,0.6790340542793274,0.6213375926017761,0.9898114800453186,0.8055919408798218,Seizing the benefits of darkness,0.44667109847068787,mt_2,mt_2,0.6790340542793274,False
अंधेरे में झांकना,to peep into the unknown,to peep into the dark,In the darkness,In the darkness,In the darkness,-0.1363905519247055,-0.1363905519247055,-0.1363905519247055,-0.04369049146771431,0.06172296032309532,0.6059017181396484,0.6059017181396484,0.6059017181396484,0.9735808968544006,0.8538342118263245,In the darkness,-0.1363905519247055,mt_1,mt_1,0.6059017181396484,True
अंधेरे से बाहर आना,to come out of ignorance,to come out of darkness,Escape from the darkness,Escape from darkness,Escape from darkness.,0.3858838975429535,0.4437789022922516,0.4185810387134552,-0.12672971189022064,0.17953996360301971,0.6657055020332336,0.6850914359092712,0.6826291680335999,0.9776959419250488,0.8545501232147217,Escape from darkness,0.4437789022922516,mt_2,mt_2,0.6850914359092712,True
अंधा राजा राज्य चलाना,incompetent leadership,a blind king running the kingdom,Blindly ruling the kingdom.,Blind king rules the kingdom.,A blind king running a state.,0.3257107138633728,0.42390042543411255,0.41133245825767517,0.03934655711054802,0.44587019085884094,0.49176374077796936,0.5112242102622986,0.5291232466697693,0.987305223941803,0.5639172196388245,Blind king rules the kingdom.,0.42390042543411255,mt_2,mt_3,0.5291232466697693,True
अंधे की झोपड़ी में रोशनी,to find hope where none was expected,light in the blind man’s hut,The dimly lit hut of darkness,The dimly lit hut,A candle in the darkness,-0.1796339750289917,0.13596977293491364,-0.07429370284080505,-0.30333343148231506,0.1869105100631714,0.47116339206695557,0.48852014541625977,0.45510855317115784,0.9700545072555542,0.5191463828086853,The dimly lit hut,0.13596977293491364,mt_2,mt_2,0.48852014541625977,True
अंधा काँटा निकालना,to help at personal risk,to remove a thorn blindly,Removing the thorn,Pulling out the blind spot,Curing the cataract,-0.2995714247226715,-0.0526912547647953,-0.19502797722816467,-0.5634596943855286,-0.2904544770717621,0.39257845282554626,0.42061159014701843,0.39890721440315247,0.974644660949707,0.41112014651298523,Pulling out the blind spot,-0.0526912547647953,mt_2,mt_2,0.42061159014701843,True
अंधा कानून चलाना,to enforce law without logic,to run/apply blind law,Blind justice.,Blind justice is being implemented.,Blind follow the law.,-0.1248725950717926,0.07549138367176056,0.09708207845687866,0.2128627449274063,0.08111952245235443,0.6311743855476379,0.6372305750846863,0.629165768623352,0.9797071814537048,0.6229349374771118,Blind follow the law.,0.09708207845687866,mt_3,mt_2,0.6372305750846863,False
अंधे को अंधेरे में छोड़ना,to abandon someone helpless,to leave the blind in darkness,To leave the blind in the darkness.,"To leave the blind in the darkness.

Note: The idiom ""अंधे को अंधेरे में छोड़ना"" is a Hindi proverb that means to abandon or leave someone in a difficult or helpless situation, much like how someone who is blind cannot navigate through darkness.","Leaving the blind in the dark.

(or)

To abandon or neglect the helpless in difficult circumstances.

(Note: The original phrase ""अंधे को अंधेरे में छोड़ना"" is an idiomatic expression in Hindi, which roughly translates to leaving someone or something vulnerable in a difficult or desperate situation. It's a phrase that conveys a sense of abandonment or neglect.)",0.2033243179321289,0.13303400576114655,0.09213162958621979,-0.020286519080400467,0.0980803370475769,0.5448268055915833,0.52158522605896,0.5689588785171509,0.9803282022476196,0.6193524599075317,To leave the blind in the darkness.,0.2033243179321289,mt_1,mt_3,0.5689588785171509,True
अंधेरे में रहना नहीं चाहिए,one should not stay ignorant,one should not stay in darkness,It's not good to live in the dark.,It's not advisable to live in the dark.,It is not good to live in darkness,0.4139178693294525,0.45312872529029846,0.44986286759376526,0.3273185193538666,0.5227354168891907,0.6551761627197266,0.6356947422027588,0.6686120629310608,0.986731767654419,0.8448248505592346,It's not advisable to live in the dark.,0.45312872529029846,mt_2,mt_3,0.6686120629310608,True
अंधे को दिशा देनी चाहिए,to help the clueless find their way,one should give direction to a blind person,Lead the blind,Guide the blind.,"He should guide the blind.

(Note: ""अंधे को दिशा देना"" is a famous proverb in Hindi which means guiding the blind, implying that even those who are blind in the sense of vision can still guide others who are truly blind in the sense of being directionless or lost.)",0.015074506402015686,0.17037583887577057,0.12138152122497559,0.14072711765766144,0.40125924348831177,0.5330885052680969,0.6157216429710388,0.56602942943573,0.9699627757072449,0.646432101726532,Guide the blind.,0.17037583887577057,mt_2,mt_2,0.6157216429710388,True
अंधेरे से डरना नहीं चाहिए,one should not fear truth,one should not fear darkness,Don't be afraid of the dark.,Don't be afraid of darkness.,Don't be afraid of the darkness.,0.4586380422115326,0.51726895570755,0.48192498087882996,0.37509647011756897,0.6112812161445618,0.7187617421150208,0.7382382750511169,0.7269017100334167,0.986143171787262,0.904784619808197,Don't be afraid of darkness.,0.51726895570755,mt_2,mt_2,0.7382382750511169,True
अंधेरे में दीप जलाना अच्छा है,to bring light even when alone,it is good to light a lamp in the dark,Lighting candles in the darkness is good.,Lighting candles in the dark is good.,Lighting a lamp in the dark is good.,0.33361420035362244,0.4231995940208435,0.35881003737449646,-0.061958055943250656,0.3895128667354584,0.653048038482666,0.6469374895095825,0.6662845015525818,0.9766057133674622,0.6610907912254333,Lighting candles in the dark is good.,0.4231995940208435,mt_2,mt_3,0.6662845015525818,True
धरती पर पैर रखना,to stay humble despite success,to place feet on the earth,To stand on the earth.,Staying on the ground.,To set foot on earth,-0.4038308262825012,-0.01263434812426567,-0.0871632844209671,-0.13806864619255066,-0.3002488911151886,0.5292539000511169,0.6297218203544617,0.46586233377456665,0.9745494723320007,0.5079743266105652,Staying on the ground.,-0.01263434812426567,mt_2,mt_2,0.6297218203544617,False
आसमान से गिरना,to lose everything suddenly,to fall from the sky,Falling from the sky,Falling from the sky,Falling from the sky,0.19163170456886292,0.19163170456886292,0.19163170456886292,-0.4846045672893524,-0.08367781341075897,0.4794485569000244,0.4794485569000244,0.4794485569000244,0.9791771173477173,0.5285427570343018,Falling from the sky,0.19163170456886292,mt_1,mt_1,0.4794485569000244,True
हवा में उड़ना,to daydream or be overconfident,to fly in the air,To fly in the air,To fly in the air.,To fly in the air.,0.09235550463199615,0.11088524758815765,0.11088524758815765,-0.6197909712791443,0.08103494346141815,0.4361058175563812,0.4275980293750763,0.4275980293750763,0.9671608209609985,0.4289461374282837,To fly in the air.,0.11088524758815765,mt_2,mt_1,0.4361058175563812,True
पानी में रहकर मगर से बैर,to pick fights with powerful people,"living in water, enmity with the crocodile",Living in water but with an enemy,Living in water but being an enemy,"Living in water but having a grudge.

Note: The phrase ""मगर"" can be translated to English as ""but"" or ""although"", but the tone is more bitter and resentful.",-0.24825596809387207,-0.3864329755306244,-0.3928849995136261,-0.4472225308418274,-0.0760536640882492,0.47210893034935,0.45628464221954346,0.42851272225379944,0.9614601731300354,0.44277992844581604,Living in water but with an enemy,-0.24825596809387207,mt_1,mt_1,0.47210893034935,True
खुशियों के झूले झूलना,to live in joy,to swing on swings of happiness,The joyous swings of life,The joyous swing of life,The ups and downs of life,-0.22686515748500824,-0.23144418001174927,-0.21378102898597717,-0.19453388452529907,-0.47355276346206665,0.5952768921852112,0.6550468802452087,0.4872528314590454,0.9771649837493896,0.5048502683639526,The ups and downs of life,-0.21378102898597717,mt_3,mt_2,0.6550468802452087,False
रंगीन मिज़ाज होना,to be flirtatious or fun-loving,to have a colorful temperament,Vibrant personality,To have a colorful personality.,Vibrant personality,0.029797764495015144,-0.06963548064231873,0.029835417866706848,-0.049255724996328354,-0.12794893980026245,0.6467909812927246,0.6866798996925354,0.6468096971511841,0.9761071801185608,0.7290576100349426,Vibrant personality,0.029835417866706848,mt_3,mt_2,0.6866798996925354,False
दिल से खेलना,to toy with someone’s feelings,to play with the heart,From the heart,"To live life from the heart.

(Note: ""दिल से खेलना"" is an idiomatic expression in Hindi that means to live life with passion, sincerity, and authenticity, following one's heart and values.)",From the heart.,-0.19313451647758484,0.1318083107471466,-0.28896814584732056,-0.3571105897426605,0.279707133769989,0.4496597349643707,0.5226324796676636,0.46652212738990784,0.9664046168327332,0.5792991518974304,"To live life from the heart.

(Note: ""दिल से खेलना"" is an idiomatic expression in Hindi that means to live life with passion, sincerity, and authenticity, following one's heart and values.)",0.1318083107471466,mt_2,mt_2,0.5226324796676636,True
दिल का मामला,a romantic issue,matter of the heart,The Case of the Heart,"The Case of the Heart

(Note: The title ""दिल का मामला"" is a common Hindi phrase used to refer to a mystery or a puzzle, often related to love or relationships. It can also be used to describe a romantic comedy or a story that revolves around the complexities of the heart.)",The case of the heart,-0.2797302305698395,0.0777486264705658,-0.29232534766197205,0.1744099259376526,0.13559450209140778,0.5546507835388184,0.59524005651474,0.5742151737213135,0.9890991449356079,0.6846908926963806,"The Case of the Heart

(Note: The title ""दिल का मामला"" is a common Hindi phrase used to refer to a mystery or a puzzle, often related to love or relationships. It can also be used to describe a romantic comedy or a story that revolves around the complexities of the heart.)",0.0777486264705658,mt_2,mt_2,0.59524005651474,False
दिल बड़ा रखना,to be generous or forgiving,to keep the heart big,Keep your heart big,Keep the heart big,"This phrase 'दिल बड़ा रखना' is an idiomatic expression in Hindi, which literally translates to ""keeping a big heart"". However, the meaning is more towards being optimistic, humble, and having a big heart. 

In English, it would be more accurately translated to ""keep a heart of gold"" or ""keep a big heart"". 

Context-wise, the phrase is often used to describe someone who is kind, compassionate, and generous, even in difficult situations",0.34154802560806274,0.299541711807251,0.0619741715490818,-0.33790868520736694,-0.06771685183048248,0.47582241892814636,0.44917088747024536,0.549584150314331,0.9757606387138367,0.4521973431110382,Keep your heart big,0.34154802560806274,mt_1,mt_3,0.549584150314331,True
दिल छोटा मत करो,don’t lose hope,don’t make the heart small,Don't be small-hearted,Don't be small-minded.,Don't be too hard on yourself.,0.3875914514064789,0.24478313326835632,0.11983907222747803,0.14294995367527008,-0.0124703049659729,0.7386780381202698,0.7075760960578918,0.5957017540931702,0.9868807196617126,0.6141700744628906,Don't be small-hearted,0.3875914514064789,mt_1,mt_1,0.7386780381202698,False
दिल लगाना और तोड़ना,to fall in and out of love,to attach the heart and break it,"The title ""Dil Lagana aur Todaana"" translates to ""The Heart is Won and Lost"" in natural English.","""Heart to heart""","Heart is to give and break. 

(This phrase can be interpreted in different contexts, such as emotions, giving and losing love, or making a sacrifice, but the core idea remains the same.)",-0.38978099822998047,-0.46101149916648865,0.20072488486766815,-0.1642773449420929,-0.48298564553260803,0.46262964606285095,0.4171542823314667,0.5425331592559814,0.9761495590209961,0.5231874585151672,"Heart is to give and break. 

(This phrase can be interpreted in different contexts, such as emotions, giving and losing love, or making a sacrifice, but the core idea remains the same.)",0.20072488486766815,mt_3,mt_3,0.5425331592559814,False
दिल का बोझ हल्का करना,to share feelings and feel relieved,to lighten the heart’s burden,Lightening the load on the heart,Lightening the load on the heart,"To lighten one's burden

(or) 
To reduce the weight of something on one's shoulders",0.24595138430595398,0.24616368114948273,0.21243634819984436,-0.3059849441051483,0.21719390153884888,0.4723060131072998,0.47246941924095154,0.5355228781700134,0.9782991409301758,0.6850405335426331,Lightening the load on the heart,0.24616368114948273,mt_2,mt_3,0.5355228781700134,True
दिल से दिल का रिश्ता,a close emotional connection,heart-to-heart relationship,A heart to heart connection,A heart to heart connection,A Heart-to-Heart Connection,0.19018776714801788,0.19018776714801788,-0.059593018144369125,-0.08786311745643616,-0.05163262411952019,0.6242683529853821,0.6242683529853821,0.5846990942955017,0.9846938848495483,0.5932846665382385,A heart to heart connection,0.19018776714801788,mt_1,mt_1,0.6242683529853821,True
दिल में आग लगाना,to provoke jealousy or passion,to set fire in the heart,To set the heart on fire,"To set the heart on fire.

(Note: The idiom ""दिल में आग लगाना"" is a Hindi expression that means to set the heart on fire, which can be used to describe something that is extremely exciting, passionate, or captivating. It can also be used to convey that something is very appealing or attractive to someone.)","In my opinion, ""दिल में आग लगाना"" is an idiomatic expression in Hindi that roughly translates to ""to ignite a fire in one's heart"" or ""to kindle passion in someone's heart"".

This phrase is often used to describe a situation where someone has managed to spark a strong feeling or emotion, such as excitement, love, or enthusiasm, in another person. It's like striking a spark that sets off a fire, symbolizing the idea",0.02358146756887436,-0.07560695707798004,0.1467369943857193,-0.14529827237129211,-0.2140139937400818,0.4909801185131073,0.5423838496208191,0.5319970846176147,0.9786059856414795,0.4304036796092987,"In my opinion, ""दिल में आग लगाना"" is an idiomatic expression in Hindi that roughly translates to ""to ignite a fire in one's heart"" or ""to kindle passion in someone's heart"".

This phrase is often used to describe a situation where someone has managed to spark a strong feeling or emotion, such as excitement, love, or enthusiasm, in another person. It's like striking a spark that sets off a fire, symbolizing the idea",0.1467369943857193,mt_3,mt_2,0.5423838496208191,False
दिल देना और लेना,to love and reciprocate,to give and take the heart,Giving and taking,Giving and taking,Giving and taking.,0.029282987117767334,0.029282987117767334,-0.11448298394680023,-0.0943656861782074,-0.268178790807724,0.5998086333274841,0.5998086333274841,0.58955317735672,0.984346330165863,0.6000915169715881,Giving and taking,0.029282987117767334,mt_1,mt_1,0.5998086333274841,False
दिल पर राज करना,to rule someone’s heart,to rule over the heart,To rule the heart,To rule the heart,Ruling the heart,0.09199737012386322,0.09199737012386322,0.13958550989627838,0.08472783863544464,-0.3790089190006256,0.8242166638374329,0.8242166638374329,0.726991593837738,0.9804285168647766,0.7486225962638855,Ruling the heart,0.13958550989627838,mt_3,mt_1,0.8242166638374329,False
दिल पर बोझ होना,to feel guilt or heaviness,to have a burden on the heart,To be a burden on someone's heart,"To be a burden on someone's heart.

However, the idiomatic translation would be:
To be a weight on someone's heart.

In this context, ""दिल पर बोझ होना"" is an idiomatic expression in Hindi, where ""दिल"" means heart, and ""बोझ"" means weight or burden. It is used to describe a situation where someone's actions or presence is causing emotional pain or distress to another person.","The weight on one's heart.

Note: This idiom is a common expression in Hindi that conveys the feeling of carrying a great emotional burden or feeling overwhelmed.",-0.17167478799819946,0.011303778737783432,0.11553512513637543,-0.08374990522861481,-0.07163499295711517,0.6061472296714783,0.526864767074585,0.6456364989280701,0.9652059674263,0.621443510055542,"The weight on one's heart.

Note: This idiom is a common expression in Hindi that conveys the feeling of carrying a great emotional burden or feeling overwhelmed.",0.11553512513637543,mt_3,mt_3,0.6456364989280701,True
दिमाग में खिचड़ी पकना,to overthink randomly,khichdi cooking in the mind,The mind is boiling over.,My mind is a mess,A thought gets stuck in the head,-0.47042882442474365,-0.4435724914073944,-0.37168368697166443,-0.6023795008659363,-0.6246261596679688,0.5546556711196899,0.44796550273895264,0.5151397585868835,0.9601433873176575,0.42435598373413086,A thought gets stuck in the head,-0.37168368697166443,mt_3,mt_1,0.5546556711196899,False
दिमाग का दही बनाना,to confuse someone completely,to make the brain into curd,The Art of Making Dahi (Yogurt) from Scratch,The art of making brain food,Brain Food,-0.3168938159942627,-0.3269079029560089,-0.6387861371040344,-0.5537619590759277,-0.5491419434547424,0.35594597458839417,0.40902480483055115,0.3764372766017914,0.9772599339485168,0.4027574956417084,The Art of Making Dahi (Yogurt) from Scratch,-0.3168938159942627,mt_1,mt_2,0.40902480483055115,True
दिमाग खपाना,to think very hard,to expend/wear out the brain,To think deeply,"It seems like you've written ""दिमाग खपाना"" which is a Hindi phrase. However, it's not a commonly used phrase in Hindi. Could you please provide more context or clarify what you mean by ""दिमाग खपाना""? If you meant to say ""दिमाग खोलना"" (dimāg kholana), which means ""to open one's mind"" or ""to think freely"".",Crazy,-0.2842123210430145,-0.42716023325920105,-0.5288494825363159,-0.41343817114830017,-0.8200094103813171,0.8103091716766357,0.37138742208480835,0.4383569061756134,0.9758921265602112,0.41760024428367615,To think deeply,-0.2842123210430145,mt_1,mt_1,0.8103091716766357,False
दिमाग लगाना ज़रूरी है,to use common sense,it is necessary to apply the brain,It's essential to think.,It's absolutely necessary,Thinking is essential,0.15445120632648468,-0.2538323402404785,0.4913218021392822,0.009493883699178696,-0.5040667653083801,0.6291607022285461,0.5298119187355042,0.6406936645507812,0.9878271222114563,0.5761786699295044,Thinking is essential,0.4913218021392822,mt_3,mt_3,0.6406936645507812,False
मुँह में ज़ुबान नहीं,to be timid or silent,no tongue in the mouth,"It seems like you're referencing a popular Hindi phrase ""मुँह में ज़ुबान नहीं"" which roughly translates to ""No mouth, no teeth"" or ""No mouth, no tongue"". However, the phrase is often used in a more idiomatic sense to convey that someone is not speaking or is not saying anything, often in a sarcastic or ironic manner.

A more literal translation would be ""There is no mouth, there is no tongue"" but",Don't talk with your mouth closed,Don't put words in your mouth that you haven't tasted.,-0.0875653326511383,0.19110018014907837,-0.16108456254005432,-0.4754995107650757,-0.13339903950691223,0.47186213731765747,0.5255758762359619,0.3722038269042969,0.9827868342399597,0.4004145562648773,Don't talk with your mouth closed,0.19110018014907837,mt_2,mt_2,0.5255758762359619,True
मुँह पर बोलना,to speak directly,to speak on the face,Tongue-twisting,Tongue-tie,Lip Service,-0.5429772734642029,-0.6562647819519043,-0.5550011992454529,-0.055577557533979416,-0.03596087545156479,0.4424942135810852,0.4273388087749481,0.5177383422851562,0.9827747344970703,0.7454167604446411,Tongue-twisting,-0.5429772734642029,mt_1,mt_3,0.5177383422851562,True
मुँह मीठा कराना,to celebrate success with sweets,to make the mouth sweet,Smile,Smile on your face,Make your mouth sweet,-0.04885473474860191,-0.25062295794487,-0.19672316312789917,-0.27132901549339294,-0.36981895565986633,0.5330729484558105,0.4502441883087158,0.5286598205566406,0.9705381989479065,0.6068933606147766,Smile,-0.04885473474860191,mt_1,mt_1,0.5330729484558105,False
नाक कटना,to lose honor,for the nose to be cut,Nak kataná,Nack katonaa.,Naka Kटना,-0.9810200333595276,-0.7501956820487976,-0.695783793926239,-1.00484037399292,-0.5271614193916321,0.40331169962882996,0.442859023809433,0.4494806230068207,0.9798651337623596,0.5345287322998047,Naka Kटना,-0.695783793926239,mt_3,mt_3,0.4494806230068207,True
नाक ऊँची करना,to make someone proud,to raise the nose high,To stand tall,To stand up tall,To raise one's profile,-0.44626671075820923,-0.2877831757068634,-0.22485840320587158,-0.4181121587753296,0.2505589723587036,0.4554940462112427,0.4415550231933594,0.5029343962669373,0.9785345196723938,0.49980291724205017,To raise one's profile,-0.22485840320587158,mt_3,mt_3,0.5029343962669373,True
नाक बचाना,to save face,to save the nose,Self-defense,Self-defense,Self-Defense,-0.7786415219306946,-0.7786415219306946,-0.8109673261642456,-0.280458927154541,-0.28201204538345337,0.5953404307365417,0.5953404307365417,0.5710338950157166,0.988587498664856,0.8233287930488586,Self-defense,-0.7786415219306946,mt_1,mt_1,0.5953404307365417,False
नाक दबाना,to force acceptance,to press the nose,Sniffing,Coughing,Suffocation,-0.634046733379364,-0.7495686411857605,-0.41251933574676514,-0.47290605306625366,-0.5198124051094055,0.4704207479953766,0.47121673822402954,0.42824187874794006,0.98430997133255,0.49723169207572937,Suffocation,-0.41251933574676514,mt_3,mt_2,0.47121673822402954,False
नाक चढ़ाना,to act proudly,to raise the nose,To climb up,Taking a bite,Naka chadhaana,-0.8705924153327942,-0.7770111560821533,-0.716366708278656,-0.6979303956031799,-0.538176953792572,0.5123228430747986,0.4394446313381195,0.46313193440437317,0.9754220247268677,0.4955029785633087,Naka chadhaana,-0.716366708278656,mt_3,mt_1,0.5123228430747986,True
कान खड़े करना,to become alert,to make the ears stand up,Listening,Listening,To pay attention,-0.3976130485534668,-0.3976130485534668,-0.2391766905784607,-0.2620525658130646,-0.40436843037605286,0.503477931022644,0.503477931022644,0.7344306111335754,0.981370210647583,0.6111838221549988,To pay attention,-0.2391766905784607,mt_3,mt_3,0.7344306111335754,False
कान में बात डालना,to inform secretly,to put the matter into the ear,To talk in someone's ear.,To insert something into the ear.,"To talk in the ear.

Note: ""कान में बात डालना"" is an idiomatic expression in Hindi that literally means to talk in someone's ear, but the idiomatic translation of this phrase is to gossip or to spread rumors.

If you want the more literal translation, it would be ""To talk in someone's ear"".",-0.008241135627031326,-0.12334564328193665,-0.20355720818042755,-0.6276622414588928,-0.42680880427360535,0.5223235487937927,0.49680158495903015,0.4609559178352356,0.967843234539032,0.4727778732776642,To talk in someone's ear.,-0.008241135627031326,mt_1,mt_1,0.5223235487937927,True
कान में जूँ न रेंगना,to remain unaffected,not even a louse crawls in the ear,Don't let the ants crawl in your ears.,Don't let bugs crawl in your ears.,Fleas don't bother me.,-0.4797174036502838,-0.29423853754997253,-0.6063492298126221,-0.786858320236206,-0.6390463709831238,0.40134045481681824,0.3745337426662445,0.49612775444984436,0.9787526726722717,0.32721400260925293,Don't let bugs crawl in your ears.,-0.29423853754997253,mt_2,mt_3,0.49612775444984436,True
पैरों तले ज़मीन खिसकना,to be shocked or panicked,the ground slipping from under the feet,Feeling like the ground is slipping away from under one's feet.,Feet slipping on the ground.,Feet on the ground slipping away,0.2046530544757843,-0.19869311153888702,-0.26749882102012634,-0.6498111486434937,0.06410923600196838,0.42917177081108093,0.4156426787376404,0.4115183651447296,0.9702079892158508,0.4158179759979248,Feeling like the ground is slipping away from under one's feet.,0.2046530544757843,mt_1,mt_1,0.42917177081108093,True
